State,Station Name (LEA),NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2000-09-08 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-540-3690,"SIGHT,REFLEX",14,Each,335,D,1,2014-10-21 00:00:00
TX,AUSTIN POLICE DEPT,9999-01-594-0264,"RECON SCOUT XT,SPEC",1,Each,13650,Q,3,2016-09-14 00:00:00
TX,AUSTIN POLICE DEPT,9999-01-594-0264,"RECON SCOUT XT,SPEC",1,Each,13650,Q,3,2016-09-14 00:00:00
TX,AUSTIN POLICE DEPT,9999-01-594-0264,"RECON SCOUT XT,SPEC",1,Each,13650,Q,3,2016-09-14 00:00:00
TX,AUSTIN POLICE DEPT,9999-01-594-0264,"RECON SCOUT XT,SPEC",1,Each,13650,Q,3,2016-09-14 00:00:00
TX,AUSTIN POLICE DEPT,9999-01-594-0264,"RECON SCOUT XT,SPEC",1,Each,13650,Q,3,2016-09-14 00:00:00
TX,AUSTIN POLICE DEPT,9999-01-594-0264,"RECON SCOUT XT,SPEC",1,Each,13650,Q,3,2016-09-14 00:00:00
TX,AUSTIN POLICE DEPT,6650-01-504-8456,"SPOTTING INSTRUMENT,OPTICAL",7,Each,1213,D,7,2017-03-02 00:00:00
TX,AUSTIN POLICE DEPT,5365-01-043-0287,SHIM,5,Each,97.94,A,1,2017-08-03 00:00:00
TX,AUSTIN POLICE DEPT,3120-01-016-2472,"BUSHING,SLEEVE",5,Each,81.98,A,1,2018-02-09 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-01-24 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-01-24 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-01-24 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-01-24 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-01-24 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-01-24 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-01-24 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-01-24 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-01-24 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-01-24 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-03-20 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-07-19 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-07-19 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-07-19 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-07-19 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-07-19 00:00:00
TX,AUSTIN POLICE DEPT,8415-01-522-5347,"HELMET,FLYERS",1,Each,1395.81,D,7,2013-12-24 00:00:00
TX,AUSTIN POLICE DEPT,8415-01-522-5347,"HELMET,FLYERS",1,Each,1395.81,D,7,2014-05-01 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-485-4098,"GRIP,PISTOL,LASER  ",5,Each,288.64,D,1,2014-10-15 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-246-6804,FACEMASK           ,50,Each,288.35,B,3,2014-10-27 00:00:00
TX,AUSTIN POLICE DEPT,5965-01-444-1216,"ADAPTER,HEADSET",20,Each,23.14,B,3,2014-08-15 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-561-5993,CLOSE QUARTERS BATT,29,Each,550,D,1,2011-04-25 00:00:00
TX,AUSTIN POLICE DEPT,5315-00-132-1483,"KEY,MACHINE",2,Each,52.5,A,1,2017-08-01 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-302-5493,"SCOPE,NIGHT-POCKET ",5,Each,4107,C,1,2015-09-29 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-438-4588,"TRANSMITTER,INFRARED",313,Each,30.7,D,1,2015-10-01 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-465-2170,"ILLUMINATOR,INFRARED",1,Each,8698.97,C,1,2010-10-30 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-490-7308,"SIGHT,REFLEX",4,Each,1170.55,D,1,2016-01-21 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-464-3151,"SIGHT,THERMAL",1,Each,19306,D,1,2016-07-05 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-464-3151,"SIGHT,THERMAL",1,Each,19306,D,1,2016-07-05 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-464-3151,"SIGHT,THERMAL",1,Each,19306,D,1,2016-07-05 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-464-3151,"SIGHT,THERMAL",1,Each,19306,D,1,2016-07-05 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-464-3151,"SIGHT,THERMAL",1,Each,19306,D,1,2016-07-05 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-464-3151,"SIGHT,THERMAL",1,Each,19306,D,1,2016-07-05 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-464-3151,"SIGHT,THERMAL",1,Each,19306,D,1,2016-07-05 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-464-3151,"SIGHT,THERMAL",1,Each,19306,D,1,2016-07-05 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-464-3151,"SIGHT,THERMAL",1,Each,19306,D,1,2016-07-05 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-412-6608,"TELESCOPE,STRAIGHT",56,Each,987,F,1,2016-03-21 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-433-3157,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,6392,C,1,2010-08-26 00:00:00
TX,AUSTIN POLICE DEPT,8415-01-522-5347,"HELMET,FLYERS",2,Each,1395.81,D,7,2016-06-30 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-535-6166,"ILLUMINATOR,INTEGRATED,SMALL ARMS",30,Each,838,D,1,2017-01-19 00:00:00
TX,AUSTIN POLICE DEPT,8470-01-506-6375,"HELMET,ADVANCED COMBAT",8,Each,224.07,D,1,2009-10-22 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-504-2221,"RANGE FINDER,LASER",1,Each,20501,D,7,2017-02-10 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-504-2221,"RANGE FINDER,LASER",1,Each,20501,D,7,2017-02-10 00:00:00
TX,AUSTIN POLICE DEPT,6650-01-504-8456,"SPOTTING INSTRUMENT,OPTICAL",1,Each,1213,D,7,2017-03-02 00:00:00
TX,AUSTIN POLICE DEPT,1095-01-543-2189,"FIRING DEVICE,NON-LETHAL",5,Each,959,D,1,2017-06-15 00:00:00
TX,AUSTIN POLICE DEPT,8470-01-506-6377,"HELMET,ADVANCED COMBAT",1,Each,224.07,D,1,2009-10-22 00:00:00
TX,AUSTIN POLICE DEPT,1680-01-060-3103,"SPACER,INDICATOR   ",2,Each,175.31,A,1,2017-08-08 00:00:00
TX,AUSTIN POLICE DEPT,2320-DS-TRU-CK00,TRUCKS AND TRUCK TRACTORS,1,Each,21500,A,,2018-01-11 00:00:00
TX,AUSTIN POLICE DEPT,5340-00-131-2588,"CLEVIS,ROD END",2,Each,62.58,A,1,2018-02-14 00:00:00
TX,AUSTIN POLICE DEPT,5365-00-179-4006,SHIM,2,Each,3.68,A,1,2018-02-14 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-523-7715,"SIGHT,THERMAL",1,Each,10508,D,1,2012-12-06 00:00:00
TX,AUSTIN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2000-09-08 00:00:00
TX,AUSTIN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2000-09-08 00:00:00
TX,AUSTIN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1999-12-28 00:00:00
TX,AUSTIN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1999-12-28 00:00:00
TX,AUSTIN POLICE DEPT,5963-01-532-7248,KVL3000 KEYLOADER  ,1,Each,3236,B,3,2013-04-12 00:00:00
TX,AUSTIN POLICE DEPT,6625-01-374-9681,"TEST SET,NIGHT VISION VIEWER",2,Each,28325,B,3,2012-12-06 00:00:00
TX,AUSTIN POLICE DEPT,5855-01-463-4839,"IMAGE CONVERTER,NIGHT VISION",26,Each,760.96,D,7,2013-06-06 00:00:00
TX,AUSTIN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2000-09-08 00:00:00
TX,AUSTIN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2000-09-08 00:00:00
TX,AUSTIN POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,2000-09-08 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2011-06-02 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2011-06-02 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2011-06-02 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2011-06-02 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2011-06-02 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2011-06-02 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2011-06-02 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2011-06-02 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2011-06-02 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2011-06-02 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2010-11-16 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-01-24 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-01-24 00:00:00
TX,AUSTIN POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,335,D,1,2012-01-24 00:00:00
